HouseholdRole,Age,Sex,Education,MonthlyIncome,IncomeLevel,IndustryCode,HouseholdSES,HouseholdItem,PeriodStay,FamilySES,MeanSES,Ketena
1,25,0,,800,Medium,6,1,1,2,,1,2
1,40,0,,900,Medium,6,1,1,20,2,1.333333333,2
0,37,1,,,,,,,,2,2,2
0,17,1,,,,,,,,,,2
0,14,1,,,,,,,,,,2
0,8,0,,,,,,,,,,2
1,45,0,,1000,Medium,6,3,3,20,,3,2
0,30,1,,,,,,,,3,3,2
0,10,1,,,,,,,,,,2
0,19,1,,,,,,,,,,2
0,18,0,,,,,,,,,,2
0,10,1,,,,,,,,,,2
1,17,1,,600,Medium,6,1,1,1,,1,2
1,44,0,,3000,High,98,3,3,16,2,2.666666667,2
0,30,1,,,,,,,,3,3,2
0,10,0,,,,,,,,,,2
0,8,0,,,,,,,,,,2
0,2,1,,,,,,,,,,2
1,23,0,,1000,Medium,,2,,3,,2,2
0,20,1,,,,,,,,2,2,2
1,40,0,,,,,1,,4,,1,2
0,30,1,,,,,,,,2,2,2
0,7,1,,,,,,,,,,2
1,36,0,,1000,Medium,,1,1,4,,1,2
0,22,1,,,,,,,,2,2,2
0,3,0,,,,,,,,,,2
0,1,1,,,,,,,,,,2
1,30,1,0,800,Medium,6,1,1,6,,1,2
1,30,0,12,,,,,,99,,,2
0,21,1,4,,,,,,,2,2,2
0,1,1,96,,,,,,,2,2,2
1,30,0,0,600,Medium,6,1,1,2,,1,2
0,25,1,,,,,,,,,,2
0,14,1,6,,,,,,,2,2,2
0,8,1,2,,,,,,,,,2
1,27,0,8,700,Medium,6,1,1,2,,1,2
0,17,0,10,,,,,,,,,2
1,28,0,0,700,Medium,6,1,1,2,2,1.333333333,2
0,27,1,8,,,,,,,,,2
0,3,0,8,,,,,,,2,2,2
0,1,0,96,,,,,,,,,2
1,24,0,10,1000,Medium,98,1,1,,,1,2
0,22,1,10,,,,,,,,,2
1,40,1,9,800,Medium,99,2,2,16,2,2,2
0,19,1,13,,,,,,,,,2
0,10,1,4,,,,,,,2,2,2
0,26,0,11,,,,,,,,,2
0,28,1,10,,,,,,,,,2
0,1,1,96,,,,,,,,,2
1,33,0,14,1000,Medium,15,1,1,2,,1,2
0,29,1,7,,,,,,,,,2
0,12,0,4,,,,,,,2,2,2
0,1,1,96,,,,,,,,,2
1,60,0,0,800,Medium,14.1,1,1,3,,1,2
0,55,1,8,,,,,,,,,2
0,30,0,14,,,,,,,2,2,2
0,14,1,0,,,,,,,,,2
1,32,0,7,600,Medium,,1,1,2,,1,2
0,25,1,9,,,,,,,,,2
0,60,1,0,,,,,,,1,1,2
0,16,1,8,,,,,,,,,2
1,32,1,0,500,Low,,1,1,10,,1,2
0,10,1,96,,,,,,,,,2
0,8,1,2,,,,,,,,,2
1,20,1,4,,,,1,1,8,,1,2
1,34,0,1,2000,Medium,14.1,1,1,3,,1,2
0,28,1,5,,,,,,,1,1,2
0,14,1,6,,,,,,,1,1,2
0,28,1,5,,,,,,,,,2
1,12,1,10,1500,Medium,7,1,1,5,,1,2
1,22,1,3,1000,Medium,20,1,1,15,,1,2
0,3,1,0,,,,,,,1,1,2
1,26,1,3,500,Low,20,1,1,5,1,1,2
0,2,1,96,,,,,,,,,2
1,33,0,5,1000,Medium,6,1,1,5,1,1,2
0,25,1,9,,,,,,,,,2
0,10,0,4,,,,,,,1,1,2
0,5,0,96,,,,,,,,,2
0,1,1,96,,,,,,,,,2
1,48,1,0,500,Low,99,1,1,1,,1,2
0,10,1,0,,,,,,,,,2
1,27,0,0,1000,Medium,6,1,1,4,1,1,2
0,25,1,4,,,,,,,,,2
0,2,1,96,,,,,,,1,1,2
1,45,0,0,1000,Medium,6,1,1,7,,1,2
0,35,1,0,,,,,,,,,2
0,15,1,8,,,,,,,1,1,2
0,13,1,6,,,,,,,,,2
1,27,1,6,600,Medium,7,1,1,9,,1,2
1,27,1,5,500,Low,6,1,1,5,,1,2
0,2,0,96,,,,,,,1,1,2
0,34,1,0,,,,,,,1,1,2
1,35,1,0,,,,1,1,10,,1,2
1,27,1,8,500,Low,14.11,1,1,13,,1,2
1,20,0,7,500,Low,6,1,1,10,1,1,2
1,38,1,0,600,Medium,6,1,1,11,1,1,2
1,30,0,6,700,Medium,6,1,1,18,1,1,2
0,29,1,10,,,,,,,1,1,2
0,5,1,96,,,,,,,1,1,2
1,69,0,4,,,,1,1,22,,1,2
0,58,1,0,,,,,,,,,2
0,67,0,98,,,,,,,1,1,2
1,20,1,5,700,Medium,6,1,1,9,,1,2
1,28,0,10,800,Medium,6,1,1,7,,1,2
0,29,1,5,,,,,,,1,1,2
0,14,0,5,,,,,,,1,1,2
0,32,0,0,,,,,,,,,2
1,21,0,3,800,Medium,6,1,1,8,,1,2
0,18,1,10,,,,,,,,,2
1,28,0,5,700,Medium,6,1,1,11,1,1,2
0,24,1,7,,,,,,,,,2
0,22,0,0,,,,,,,1,1,2
1,26,1,10,,,99,1,1,16,,1,2
0,1,1,96,,,,,,,,,2
1,27,1,5,,,,1,1,18,1,1,2
0,8,1,2,,,,,,,,,2
0,4,0,98,,,,,,,1,1,2
0,20,1,4,,,,,,,,,2
1,25,0,4,700,Medium,6,1,1,6,,1,2
1,25,0,10,800,Medium,6,1,1,8,,1,2
0,20,1,0,,,,,,,1,1,2
0,1,0,96,,,,,,,1,1,2
1,55,0,4,800,Medium,6,1,1,25,,1,2
0,30,1,0,,,,,,,,,2
0,10,0,5,,,,,,,1,1,2
0,15,1,3,,,,,,,,,2
0,1,1,96,,,,,,,,,2
1,25,0,5,800,Medium,6,,1,8,,1,2
0,21,1,3,,,,,,,,,2
1,37,1,0,,,,0,0,29,1,0.333333333,2
0,9,0,96,,,,,,,,,2
1,42,0,3,700,Medium,6,0,0,1,1,0.333333333,2
1,40,0,0,800,Medium,6,0,0,,,0,2
1,35,0,4,800,Medium,6,1,1,18,1,1,2
0,36,1,0,,,,,,,,,2
0,14,0,4,,,,,,,1,1,2
0,8,1,3,,,,,,,,,2
0,6,1,2,,,,,,,,,2
0,4,1,96,,,,,,,,,2
0,2,1,96,,,,,,,,,2
1,45,0,0,800,Medium,6,1,1,20,,1,2
0,40,1,0,,,,,,,,,2
0,20,1,8,,,,,,,1,1,2
0,18,0,10,,,,,,,,,2
0,12,0,5,,,,,,,,,2
0,10,1,2,,,,,,,,,2
1,20,0,6,700,Medium,6,1,1,8,,1,2
1,29,0,0,800,Medium,6,,,8,,,2
0,24,1,0,,,,,,,1,1,2
1,20,0,8,800,Medium,6,1,1,18,2,1.333333333,2
0,16,1,4,,,,,,,,,2
0,14,1,3,,,,,,,1,1,2
1,25,0,7,100,Low,6,1,1,16,,1,2
0,20,1,6,,,,,,,,,2
0,18,0,1,,,,,,,1,1,2
1,24,0,4,1000,Medium,6,1,1,8,,1,2
0,29,1,5,,,,,,,,,2
1,30,1,3,1000,Medium,6,1,1,15,1,1,2
0,12,0,3,,,,,,,,,2
0,8,1,2,,,,,,,1,1,2
0,5,0,96,,,,,,,,,2
0,1,0,0,,,,,,,,,2
1,50,1,6,1500,Medium,7.11,1,1,5,,1,2
0,21,1,12.5,,,,,,,,,2
0,19,0,12.5,,,,,,,1,1,2
1,37,0,3,1400,Medium,6,1,1,6,,1,2
0,32,1,5,,,,,,,,,2
0,13,0,5,,,,,,,1,1,2
0,7,1,98,,,,,,,,,2
0,4,1,96,,,,,,,,,2
1,26,0,10,1500,Medium,6,1,1,8,,1,2
0,23,1,10,,,,,,,,,2
1,24,1,8,1000,Medium,18,1,1,5,1,1,2
1,23,1,6,1000,Medium,18,1,1,5,,1,2
0,20,0,10,,,,,,5,1,1,2
1,30,1,0,1000,Medium,7.11,1,1,15,1,1,2
1,60,0,0,1200,Medium,6,1,1,14,1,1,2
0,20,0,5,,,,,,,1,1,2
0,20,0,7,,,,,,,1,1,2
1,19,0,1,1000,Medium,6,1,1,2,,1,2
0,22,1,0,1400,Medium,6,1,1,4,,1,2
0,6,1,3,,,,,,,1,1,2
0,3,1,96,,,,,,,1,1,2
1,27,0,0,500,Low,6,1,1,2,,1,2
0,31,1,0,,,,,,,,,2
1,30,0,0,1000,Medium,6,1,1,2,,1,2
1,35,1,0,1000,Medium,6,1,1,2,,1,2
0,29,1,0,,,,,,,1,1,2
1,35,1,5,180,Low,7.11,1,2,20,1,1.333333333,2
0,18,1,10,,,,,,,,,2
1,30,1,4,180,Low,7.11,3,2,2,3,2.666666667,2
0,15,1,8,,,,,,,,,2
1,25,0,10,600,Medium,6,3,2,3,2,2.333333333,2
0,22,1,2,,,,,,,,,2
1,22,0,10,600,Medium,6,3,2,3,2,2.333333333,2
0,20,1,10,,,,,,,,,2
1,30,0,6,600,Medium,6,3,2,20,,2.5,2
0,26,1,5,,,,,,,,,2
0,4,1,98,,,,,,,3,3,2
1,56,0,12,600,Medium,99,1,3,26,,2,2
0,13,1,7,,,,,,,,,2
0,14,1,8,,,,,,,1,1,2
1,35,1,6,600,Medium,99,1,3,21,2,2,2
1,35,1,2,180,Low,7.11,3,2,10,,2.5,2
0,8,1,2,,,,,,,,,2
0,6,1,98,,,,,,,1,1,2
1,40,1,0,180,Low,7.11,3,2,8,,2.5,2
0,18,1,7,,,,,,,,,2
1,12,0,10,180,Low,6,3,2,8,1,2,2
1,17,0,10,200,Low,6,3,2,8,,2.5,2
0,15,0,10,,,,,,,1,1,2
1,21,0,12.5,,,,3,2,99,1,2,2
1,37,1,0,600,Medium,6,3,1,1,,2,2
0,6,0,98,,,,,,,1,1,2
0,13,0,4,,,,,,,1,1,2
1,30,0,10,600,Medium,6,3,2,1,,2.5,2
0,24,1,10,,,,,,,,,2
0,25,1,6,180,Low,6,3,2,1,2,2.333333333,2
1,30,0,10,,,,,,,,,2
0,5,1,98,,,,,,,2,2,2
1,28,1,6,180,Low,6,3,2,3,,2.5,2
0,4,0,98,,,,,,,,,2
1,23,1,10,600,Medium,99,3,2,8,1,2,2
1,35,0,0,100,Low,14.1,3,2,10,,2.5,2
0,22,1,0,,,,,,,1,1,2
0,8,,3,,,,,,,1,1,2
1,40,0,6,600,Medium,98,3,1,1,,2,2
1,70,0,0,1000,Medium,7,3,1,,,2,2
0,42,1,0,,,,,,,1,1,2
0,9,0,3,,,,,,,,,2
0,18,0,10,,,,,,,,,2
0,20,0,8,,,,,,,,,2
0,19,1,8,,,,,,,,,2
1,35,0,14,3000,High,10,3,3,3,,3,2
0,23,1,10,,,,,,,,,2
0,3,1,98,,,,,,,1,1,2
1,32,0,6,2000,Medium,6,3,3,3,,3,2
0,25,1,8,,,,,,,,,2
0,3,0,96,,,,,,,1,1,2
1,60,0,9,200,Low,7.1,1,3,10,,2,2
0,25,1,5,,,,,,,,,2
0,24,0,14,,,,,,,4,4,2
1,35,0,12,600,Medium,6,1,3,10,,2,2
0,28,1,8,,,,,,,,,2
0,2,0,96,,,,,,,3,3,2
0,12,0,5,,,,,,,,,2
1,42,1,8,600,Medium,99,3,2,99,,2.5,2
1,26,0,10,600,Medium,6,3,2,3,,2.5,2
0,24,1,0,,,,,,,2,2,2
0,1,1,96,,,,,,,1,1,2
1,28,1,10,1500,Medium,6,3,2,2,,2.5,2
0,20,1,6,,,,,,,,,2
0,1,0,96,,,,,,,2,2,2
1,23,0,7,1500,Medium,6,3,2,1,,2.5,2
0,19,1,5,,,,,,,,,2
0,8,0,96,,,,,,,2,2,2
1,40,0,7,3000,High,3,3,2,2,,2.5,2
0,23,1,9,,,,,,,,,2
0,1,0,96,,,,,,,2,2,2
1,25,1,0,180,Low,7.11,3,2,1,,2.5,2
0,5,1,98,,,,,,,,,2
1,35,1,0,600,Medium,6,3,2,4,1,2,2
0,12,1,3,,,,,,,,,2
1,30,1,2,600,Medium,6,3,2,4,1,2,2
0,12,1,5,,,,,,,,,2
0,4,1,96,,,,,,,1,1,2
1,28,1,3,50,Low,6,3,2,8,,2.5,2
0,13,1,5,,,,,,,,,2
0,2,0,96,,,,,,,1,1,2
1,35,0,3,600,Medium,6,3,2,10,,2.5,2
0,30,1,0,,,,,,,,,2
0,15,1,7,,,,,,,1,1,2
0,13,1,8,,,,,,,,,2
1,25,0,10,600,Medium,6,3,2,3,,2.5,2
0,23,1,10,,,,,,,,,2
1,29,1,0,50,Low,6,3,2,1,1,2,2
0,10,0,3,,,,,,,,,2
1,54,0,6,1000,Medium,14.1,3,2,2,1,2,2
0,30,1,0,,,,,,,,,2
0,3,1,96,,,,,,,1,1,2
0,12,1,2,,,,,,,,,2
1,31,0,8,600,Medium,6,3,2,8,,2.5,2
0,26,1,10,,,,,,,,,2
0,1,1,96,,,,,,,2,2,2
0,10,1,0,,,,,,,,,2
1,28,0,10,800,Medium,6,3,2,3,,2.5,2
0,26,1,10,,,,,,,,,2
0,5,0,98,,,,,,,3,3,2
1,35,0,8,800,Medium,6,3,3,7,,3,2
0,27,1,4,,,,,,,,,2
0,7,0,,,,,,,,3,3,2
1,19,0,10,500,Low,6,3,2,1,,2.5,2
1,28,0,6,700,Medium,6,3,2,1,,2.5,2
0,25,1,7,,,,,,,1,1,2
1,27,1,6,300,Low,20,3,2,3,,2.5,2
0,30,0,5,,,,,,,,,2
0,3,0,96,,,,,,,1,1,2
0,1,0,96,,,,,,,,,2
0,2,0,96,,,,,,,,,2
1,28,1,0,200,Low,20,3,1,3,,2,2
0,16,0,10,,,,,,,,,2
0,9,0,2,,,,,,,1,1,2
1,20,1,12,400,Low,98,3,1,2,,2,2
1,25,1,3,4000,High,6,1,3,10,,2,2
0,29,0,10,,,,,,,1,1,2
1,50,0,5,3000,High,6,1,3,99,4,2.666666667,2
0,45,1,5,,,,,,,,,2
0,22,1,14,,,,,,,3,3,2
0,19,0,13,,,,,,,,,2
0,9,1,4,,,,,,,,,2
1,35,0,2,500,Low,6,3,1,,,2,2
1,20,1,7,300,Low,6,3,1,2,,2,2
0,26,0,7,,,,,,,,,2
1,37,1,7,300,Low,12,1,1,12,1,1,2
0,15,1,9,,,,,,,,,2
0,8,1,2,,,,,,,1,1,2
1,25,0,6,400,Low,6,3,1,2,,2,2
0,24,1,0,,,,,,,,,2
1,25,1,3,200,Low,6,3,1,1,,2,2
0,15,1,7,,,,,,,,,2
0,16,1,7,,,,,,,,,2
1,22,0,12,300,Low,6,3,1,99,,2,2
1,21,0,8,200,Low,7,3,1,1,,2,2
1,20,0,5,200,Low,7,3,1,1,,2,2
1,30,1,3,300,Low,6,3,1,,,2,2
0,6,0,98,,,,,,,,,2
1,26,0,10,300,Low,6,3,1,4,,2,2
1,22,1,10,300,Low,20,3,1,8,,2,2
1,35,0,8,2000,Medium,6,3,1,7,,2,2
0,33,1,0,,,,,,,,,2
0,6,1,98,,,,,,,3,3,2
0,7,1,96,,,,,,,,,2
0,20,0,6,300,Low,8,ጥገኛ,1,7,,1,2
0,18,0,2,,,,,,,,,2
0,12,0,3,,,,,,,,,2
1,19,1,5,200,Low,20,ጥገኛ,1,1,,1,2
0,18,1,6,,,,,,,,,2
1,20,1,7,300,Low,,1,2,1,,1.5,2
0,35,0,6,,,,,,,,,2
0,1,0,96,,,,,,,,,2
0,18,1,5,,,,,,,,,2
1,22,1,4,200,Low,20,ጥገኛ,1,1,,1,2
0,25,0,6,,,,,,,,,2
0,1,0,96,,,,,,,1,1,2
0,1,1,96,,,,,,,,,2
0,8,0,0,,,,,,,,,2
1,35,0,7,1500,Medium,6,3,1,7,,2,2
0,33,1,0,,,,,,,,,2
0,12,0,7,,,,,,,1,1,2
0,7,0,98,,,,,,,,,2
0,1,0,96,,,,,,,,,2
1,30,0,7,300,Low,6,3,1,7,,2,2
0,27,1,6,,,,,,,,,2
0,9,0,2,,,,,,,1,1,2
0,1,0,96,,,,,,,,,2
1,25,0,6,500,Low,19,3,1,7,,2,2
0,18,1,8,,,,,,,,,2
0,1,0,96,,,,,,,1,1,2
0,,1,,,,,,,,,,2
1,35,0,8,1500,Medium,6,1,3,9,,2,2
0,28,1,0,,,,,,,,,2
0,6,0,98,,,,,,,3,3,2
0,1,0,96,,,,,,,,,2
0,1,0,96,,,,,,,,,2
1,39,0,12.5,300,Low,6,1,1,4,,1,2
0,27,1,4,,,,,,,,,2
0,5,0,98,,,,,,,,,2
0,1,1,96,,,,,,,,,2
1,40,0,13,300,Low,98,1,2,12,,1.5,2
1,36,0,12,200,Low,14.1,3,1,1,,2,2
0,26,1,4,,,,,,,2,2,2
0,1,0,96,,,,,,,1,1,2
1,35,0,0,300,Low,6,1,1,14,,1,2
0,32,1,0,,,,,,,,,2
0,12,0,3,,,,,,,1,1,2
0,7,1,98,,,,,,,,,2
0,32,1,0,,,,,,,,,2
0,25,1,0,,,,,,,,,2
0,2,0,96,,,,,,,,,2
1,78,1,0,200,Low,99,ጥገኛ,2,6,,2,2
1,30,1,12,1500,Medium,98,1,3,6,,2,2
0,18,1,12,,,,,,,1,1,2
0,12,1,5,,,,,,,3,3,2
0,16,0,9,,,,,,,,,2
1,18,1,8,500,Low,6,3,2,99,,2.5,2
1,42,0,0,300,Low,12,1,2,12,,1.5,2
0,35,1,0,,,,,,,,,2
0,13,0,5,,,,,,,,,2
0,9,1,3,,,,,,,,,2
1,32,1,3,200,Low,20,3,1,3,,2,2
0,19,0,1,,,,,,,,,2
0,17,1,10,,,,,,,,,2
1,40,0,7,,,12,1,1,7,,1,2
0,30,1,0,,,,,,,,,2
0,15,1,9,,,,,,,,,2
0,12,1,7,,,,,,,,,2
0,7,0,2,,,,,,,,,2
0,1,0,96,,,,,,,,,2
1,25,0,9,300,Low,6,3,1,4,,2,2
0,20,1,6,,,,,,,,,2
1,24,0,8,400,Low,6,3,2,1,1,2,2
0,22,1,8,,,,,,,,,2
1,38,0,8,800,Medium,6,3,2,4,,2.5,2
0,25,1,0,,,,,,,,,2
0,5,0,98,,,,,,,1,1,2
1,40,0,0,1000,Medium,14.1,1,2,2,,1.5,2
0,37,1,0,,,,,,,,,2
0,24,1,14,,,,,,,2,2,2
0,12,0,6,,,,,,,,,2
1,30,0,3,500,Low,6,1,2,3,,1.5,2
0,26,1,4,,,,,,,,,2
0,7,1,98,,,,,,,2,2,2
0,3,0,96,,,,,,,,,2
1,32,0,5,1000,Medium,12,1,2,11,,1.5,2
0,30,1,6,,,,,,,,,2
0,12,0,6,,,,,,,2,2,2
0,4,0,98,,,,,,,,,2
0,18,1,5,,,,,,,,,2
0,6,1,98,,,,,,,,,2
1,28,0,2,500,Low,6,3,2,2,,2.5,2
0,25,1,8,,,,,,,,,2
0,1,1,96,,,,,,,2,2,2
1,19,1,8,500,Low,6,3,2,1,,2.5,2
0,24,0,8,,,,,,,,,2
1,20,1,8,600,Medium,6,3,1,4,,2,2
1,48,0,3,1000,Medium,14.1,1,3,10,,2,2
0,34,1,1,,,,,,,,,2
0,13,0,7,,,,,,,2,2,2
0,2,0,96,,,,,,,,,2
0,11,1,3,,,,,,,,,2
1,20,1,5,300,Low,20,ጥገኛ,1,1,,1,2
1,30,0,4,800,Medium,6,3,1,1,,2,2
0,28,1,10,,,,,,,,,2
0,1,1,96,,,,,,,,,2
0,16,1,6,,,,,,,,,2
1,40,1,4,200,Low,20,3,1,4,,2,2
0,45,0,7,,,,,,,,,2
0,18,1,0,,,,,,,1,1,2
0,16,1,6,,,,,,,,,2
0,14,0,5,,,,,,,,,2
0,7,1,2,,,,,,,,,2
0,50,0,4,,,,,,,,,2
1,45,0,7,300,Low,6,3,1,4,,2,2
0,7,1,1,,,,,,,,,2
1,80,1,0,,,,ጥገኛ ,1,5,,1,2
1,40,0,8,1500,Medium,6,1,3,12,,2,2
0,38,1,0,,,,,,,1,1,2
0,22,1,14,,,,,,,4,4,2
0,20,0,13,,,,,,,,,2
0,18,,12,,,,,,,,,2
0,11,1,5,,,,,,,,,2
0,3,0,96,,,,,,,,,2
1,35,0,0,2000,Medium,20,1,3,4,,2,2
0,37,1,0,,,,,,,,,2
0,9,0,3,,,,,,,3,3,2
0,4,0,98,,,,,,,,,2
1,27,0,10,3000,High,98,3,3,2,,3,2
0,20,1,8,,,,,,,,,2
1,30,1,6,200,Low,20,3,1,7,4,2.666666667,2
0,3,0,96,,,,,,,,,2
0,25,1,8,,,,,,,1,1,2
0,40,1,10,,,,,,,,,2
1,30,1,7,200,Low,20,3,1,5,,2,2
0,40,0,8,,,,,,,,,2
0,2,0,,,,,,,,1,1,2
0,11,1,0,,,,,,,,,2
0,25,1,5,,,,,,,,,2
1,46,1,10,300,Low,20,ጥገኛ,1,13,,1,2
1,26,0,9,800,Medium,6,1,1,2,,1,2
0,28,1,8,,,,1,1,,,1,2
1,25,0,14,900,Medium,6,1,1,99,,1,2
1,28,0,10,800,Medium,6,1,1,1,,1,2
0,20,1,8,,,,,,,,,2
1,18,1,10,600,Medium,6,1,1,1,,1,2
0,20,1,10,,,,,,,,,2
1,25,0,7,900,Medium,6,1,1,4,,1,2
0,22,1,10,,,,,,,,,2
0,5,1,98,,,,,,,,,2
1,19,1,10,800,Medium,6,1,1,1,,1,2
1,24,1,8,800,Medium,6,1,1,1,,1,2
1,40,0,4,1000,Medium,98,3,3,16,,3,2
0,38,1,6,,,,,,,,,2
0,17,1,7,,,,,,,,,2
0,8,1,1,,,,,,,,,2
1,25,0,5,900,Medium,98,1,1,9,,1,2
0,20,1,2,,,,,,,,,2
0,1,1,96,,,,,,,,,2
0,1,1,96,,,,,,,,,2
0,8,1,0,,,,,,,,,2
1,35,0,8,900,Medium,6,1,1,99,,1,2
0,22,1,7,,,,,,,,,2
0,1,1,96,,,,,,,,,2
1,27,0,14,900,Medium,15,1,1,,,1,2
0,23,1,14,,,,,,,,,2
1,32,0,6,600,Medium,6,1,1,1,,1,2
0,27,1,9,,,,,,,,,2
0,1,1,96,,,,,,,,,2
1,28,0,10,800,Medium,6,1,1,1,,1,2
0,23,1,10,,,,,,,,,2
1,26,0,6,800,Medium,6,1,1,2,,1,2
0,25,1,10,,,,,,,,,2
0,1,0,96,,,,,,,,,2
1,40,0,6,3000,High,15,3,3,16,,3,2
0,30,1,0,,,,,,,,,2
0,12,1,1,,,,,,,,,2
0,7,1,1,,,,,,,,,2
1,22,1,13,3000,High,15,1,1,3,,1,2
0,23,1,8,,,,,,,,,2
1,24,0,8,800,Medium,6,1,1,4,,1,2
0,20,1,8,,,,,,,,,2
1,21,0,6,600,Medium,6,1,1,8,,1,2
1,45,1,0,800,Medium,6,2,2,16,,2,2
0,22,0,14,,,,,,,,,2
0,14,1,8,,,,,,,,,2
1,24,0,3,800,Medium,6,1,1,6,,1,2
0,26,0,3,,,,,,,,,2
0,20,0,4,,,,,,,,,2
1,50,0,,600,Medium,6,1,1,5,,1,2
0,28,1,4,,,,,,,,,2
1,25,0,10,600,Medium,6,1,1,3,,1,2
0,21,1,7,,,,,,,,,2
1,20,0,9,600,Medium,6,1,1,7,,1,2
0,23,0,9,,,,,,,,,2
0,20,0,5,,,,,,,,,2
1,25,0,4,800,Medium,6,1,1,16,,1,2
0,20,1,6,,,,,,,,,2
0,3,1,96,,,,,,,,,2
1,31,0,8,800,Medium,6,1,1,16,,1,2
0,28,1,7,,,,,,,,,2
0,3,0,96,,,,,,,,,2
0,1,1,96,,,,,,,,,2
0,25,0,3,,,,,,,,,2
1,24,0,4,800,Medium,6,1,1,16,,1,2
0,23,1,7,,,,,,,,,2
1,46,0,8,900,Medium,6,1,1,11,2,1.333333333,2
0,30,1,3,,,,,,16,,,2
1,26,0,14,3000,High,15,3,3,,2,2.666666667,2
0,23,1,14,,,,,,,,,2
1,26,1,7,,,,,,,3,3,2
0,23,1,4,,,,,,3,,,2
0,1,1,96,,,,,,,2,2,2
1,24,0,8,800,Medium,6,1,1,4,,1,2
0,20,1,8,,,,,,,3,3,2
1,21,0,6,600,Medium,6,1,1,8,,1,2
1,45,1,0,800,Medium,6,2,2,16,2,2,2
0,22,0,14,,,,,,,,,2
0,14,1,8,,,,,,,2,2,2
1,24,0,3,800,Medium,6,1,1,6,2,1.333333333,2
0,26,0,3,,,,,,,,,2
0,20,0,4,,,,,,,,,2
1,50,0,,600,Medium,6,1,1,5,2,1.333333333,2
0,28,1,4,,,,,,,,,2
1,25,0,10,600,Medium,6,1,1,3,,1,2
0,21,1,7,,,,,,,2,2,2
1,20,0,9,600,Medium,6,1,1,7,,1,2
0,23,0,9,,,,,,,2,2,2
0,20,0,5,,,,,,,,,2
1,25,0,4,800,Medium,6,1,1,16,2,1.333333333,2
0,20,1,6,,,,,,,,,2
0,3,1,96,,,,,,,,,2
1,31,0,8,800,Medium,6,1,1,16,2,1.333333333,2
0,28,1,7,,,,,,,,,2
0,3,0,96,,,,,,,,,2
0,1,1,96,,,,,,,2,2,2
0,25,0,3,,,,,,,,,2
1,24,0,4,800,Medium,6,1,1,16,,1,2
0,23,1,7,,,,,,,,,2
1,46,0,8,900,Medium,6,1,1,11,,1,2
0,30,1,3,,,,,,,2,2,2
1,26,0,14,3000,High,15,3,3,2,,3,2
0,23,1,14,,,,,,,2,2,2
1,26,1,7,,,,,,1,,,2
0,23,1,4,,,,,,,3,3,2
0,1,1,96,,,,,,,,,2
1,25,1,8,500,Low,20,1,1,10,2,1.333333333,2
0,3,0,0,,,,,,,,,2
0,8,1,1,,,,,,,,,2
1,25,1,7,500,Low,20,1,1,12,1,1,2
1,30,1,0,900,Medium,6,2,2,5,,2,2
0,12,1,5,,,,,,,,,2
1,30,1,0,800,Medium,6,1,1,20,1,1,2
0,20,1,12.5,,,,,,,1,1,2
0,14,0,6,,,,,,,,,2
1,18,1,1,400,Low,20,1,1,99,1,1,2
1,51,0,5,500,Low,6,1,1,2,,1,2
1,40,1,0,500,Low,6,1,1,18,,1,2
0,8,1,1,,,,,,,1,1,2
0,14,0,1,,,,,,,1,1,2
1,40,0,10,1500,Medium,6,1,1,7,1,1,2
0,32,0,10,,,,,,,,,2
0,4,1,0,,,,,,,,,2
0,9,1,5,,,,,,,1,1,2
1,30,1,0,1000,Medium,14.11,1,1,10,,1,2
0,19,1,7,,,,,,,,,2
0,9,1,3,,,,,,,,,2
1,35,0,4,1300,Medium,6,1,1,8,1,1,2
0,25,0,8,,,,,,,,,2
0,29,0,10,,,,,,,,,2
1,60,0,0,1000,Medium,6,1,1,9,1,1,2
0,40,1,6,,,,,,,,,2
0,20,1,3,,,,,,,,,2
0,18,1,4,,,,,,,1,1,2
0,14,1,4,,,,,,,,,2
0,10,0,2,,,,,,,,,2
1,28,0,3,2000,Medium,6,1,1,3,,1,2
0,20,1,8,,,,,,,,,2
1,28,0,8,1500,Medium,6,1,1,2,,1,2
0,22,1,8,,,,,,,1,1,2
0,1,0,96,,,,,,,,,2
1,30,1,0,700,Medium,20,1,1,7,1,1,2
0,24,1,10,,,,,,,,,2
1,24,1,0,700,Medium,20,1,1,2,,1,2
1,40,1,0,1000,Medium,7.11,1,1,2,1,1,2
0,35,0,0,,,,,,,,,2
0,1,0,96,,,,,,,1,1,2
1,25,0,7,1000,Medium,6,1,1,1,1,1,2
0,26,1,6,,,,,,,,,2
1,30,0,7,2000,Medium,14.11,1,1,10,,1,2
0,35,1,0,,,,,,,1,1,2
0,1,0,96,,,,,,,,,2
0,6,0,96,,,,,,,1,1,2
0,16,0,4,,,,,,,,,2
0,14,1,4,,,,,,,,,2
1,30,1,0,1000,Medium,6,1,1,10,,1,2
0,14,0,8,,,,,,,,,2
1,26,0,2,1000,Medium,6,1,1,5,,1,2
0,23,1,5,,,,,,,1,1,2
1,26,1,7,500,Low,20,1,1,4,,1,2
0,7,1,2,,,,,,,1,1,2
0,4,0,96,,,,,,,,,2
1,40,0,2,1000,Medium,7,1,1,3,1,1,2
0,25,1,3,,,,,,,,,2
0,9,0,4,,,,,,,,,2
0,6,1,96,,,,,,,1,1,2
1,30,1,6,800,Medium,6,1,1,3,,1,2
